node_id,node,label,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
13649,culturalresearchers.weebly.com,3,4971638.0,1.6,135.5,1.0,0.7586
13650,kare11.com,3,32613.0,1.3,144.0,2580.0,0.758
13651,rationallythinkingoutloud.com,3,6776792.0,1.3333333333333333,318.8,23.0,0.4936
13652,ushonor.com,3,1336885.0,1.0,143.4,2.0,0.7760999999999999
13653,mennonitechurch.ca,3,3519809.0,2.0,121.5,259.0,0.842
13654,hexafair.com,3,202853.0,2.0,186.0,44.0,0.507
13655,jalopnik.com,3,7387.0,1.71,158.0,6450.0,0.554
13656,acluok.org,3,1907438.0,3.0,132.0,46.0,0.7340666666666668
13657,atopthefourthwall.com,3,797920.0,2.0,116.0,106.0,0.577
13658,trapdaily.tv,3,7441806.533333334,1.8,102.2,3.0,0.6106
13659,oann.com,1,26746.0,1.8,155.0,458.0,0.618
13660,twintechtactical.com,3,6620900.0,2.0,114.8,5.0,0.6574
13661,covenantmarriage.com,3,3623002.3333333335,1.4333333333333331,109.0,34.0,0.777
13662,inspirepm.com,3,4562934.6,2.04,178.2,2.0,0.3802
13663,recyclerfinder.com,3,4209946.0,6.0,202.8,16.0,0.6382
13664,splcinfo.com,3,6542630.6,1.1,237.1333333333333,10.0,0.6377
13665,seotamam.com,3,53786.0,2.2,164.0,70.0,0.634
13666,siac.gv.ao,3,199229.0,2.0,264.0,60.0,0.45
13667,fortune-media.com,3,2543438.0,3.0,209.0,2.0,0.6717666666666666
13668,solarmovie.one,3,61809.0,1.0,18.0,79.0,0.823
13669,nvsenatedems.com,3,3795990.2,1.3599999999999999,162.66666666666666,9.0,0.6691
13670,bmmagazine.co.uk,3,52982.0,1.4,90.0,425.0,0.731
13671,myfavoritekeychain.com,3,4479243.4,1.5,621.6,4.0,0.7118
13672,theprivateman.wordpress.com,3,5482347.0,1.0,126.0,93.0,0.6472
13673,looper.com,3,8431.0,2.96,189.0,397.0,0.499
13674,ravingcanuck.com,3,7176485.0,1.0,131.36666666666667,4.0,0.6707333333333333
13675,art-of-facts.blogspot.com,3,4765648.4,2.6,244.2,7.0,0.6404
13676,thecampushub.com,3,1615273.0,6.0,251.0,76.0,0.522
13677,miamionthecheap.com,3,873623.0,1.3,78.0,81.0,0.76
13678,gbine.com,3,8990221.0,1.0,155.2,10.0,0.545
13679,pbtech.co.nz,3,24599.0,5.07,316.0,165.0,0.29
13680,menendezfornj.com,3,7919776.0,1.0,124.3,22.0,0.6378
13681,canikarms.com,3,552481.0,2.9,176.0,57.0,0.167
13682,get-metadata.com,3,816542.3333333334,2.6333333333333333,166.25,43.0,0.47675
13683,fifna.org,3,3640316.0,1.6199999999999999,135.2,38.0,0.4608
13684,storycountyiowa.gov,3,1183146.0,2.0,77.0,69.0,0.692
13685,texasgasservice.com,3,146747.0,2.4,114.0,111.0,0.152
13686,cowboylogic.us,3,3827934.8,1.7600000000000002,121.35,20.0,0.7448666666666667
13687,palsawa.com,3,27157.0,1.5,208.0,1139.0,0.565
13688,newspro101.wordpress.com,3,8672128.0,1.0,215.4,122.33333333333331,0.5257
13689,guarantymedia.com,3,4265723.0,2.0,105.2,11.0,0.7256333333333334
13690,bprewards.com.au,3,184108.0,2.5,179.0,39.0,0.46
13691,theweirdufoshow.com,3,2864263.0,1.0,142.4,1.0,0.6610666666666667
13692,southislandsaskatoons.com,3,6542630.6,1.1,237.1333333333333,10.0,0.6377
13693,absolutadventure.com,3,3349562.0,1.0,190.2,5.0,0.5446000000000001
13694,heard.k12.ga.us,3,1091079.0,2.0,97.0,22.0,0.882
13695,timbeckclassroom.com,3,2896643.0,2.0,323.0,56.0,0.6862999999999999
13696,mypostingcareer.com,3,343041.6,3.6340000000000003,132.8,89.0,0.52755
13697,environmentalpollutioncenters.org,3,520846.0,1.4,195.0,80.0,0.718
13698,eminentlyquotable.com,3,1349204.0,1.0,126.0,42.0,0.923
13699,wendypiersall.com,3,2403849.0,1.0,151.51666666666668,39.0,0.7369999999999999
13700,exitchurchianity.com,3,1300164.5,1.0,82.5,5.0,0.909
13701,studytonight.com,3,15976.0,1.9,183.0,223.0,0.692
13702,espressostalinist.com,3,3792897.0,2.0,101.75,44.0,0.5395333333333333
13703,loterieplus.com,3,472066.0,2.0,108.0,89.0,0.455
13704,patriotic-girls.tumblr.com,3,2492607.678367872,1.9715257004956577,181.35624581906896,1447.7343520720856,0.6245180336832896
13705,we-pack.co.uk,3,4994397.0,1.0,98.0,3.0,0.833
13706,nealrodrigues.com,3,3157279.6666666665,1.6666666666666667,136.5,1.0,0.732
13707,droneturk.com.tr,3,662458.0,1.8,120.0,17.0,0.644
13708,selfhelpafrica.org,3,1137510.0,1.0,105.0,84.0,0.652
13709,holiday-weather.com,3,260300.0,1.7,90.0,639.0,0.674
13710,unchartedsupplyco.com,3,268593.0,1.9,135.0,51.0,0.62
13711,unesco.org,3,3807.0,1.85,170.0,43965.0,0.691
13712,solocapitalsanjayshah.wordpress.com,3,2492607.678367872,1.9715257004956577,181.35624581906896,1447.7343520720856,0.6245180336832896
13713,sparetheair.com,3,1798454.0,1.0,48.0,105.0,0.727
13714,gaypridedirect.com,3,1002977.0,8.0,194.0,8.0,0.7048
13715,vozdelostrabajadores.cl,3,1934503.0,3.0,378.0,3.0,0.0
13716,suespen2paper.com,3,1749926.0,1.0,145.0,1.0,0.8
13717,jetsettingmagazine.com,3,9529468.0,1.0,106.46666666666667,17.0,0.649
13718,smartmarriages.com,3,6189506.0,1.0,486.0,285.0,0.6412
13719,ctselectric.com,3,1239164.0,1.0,92.6,5.0,0.7694000000000001
13720,techcabal.com,3,36109.0,2.0,174.0,387.0,0.68
13721,themetaplex.com,3,4442262.75,2.8600000000000003,208.8,5.0,0.4943000000000001
13722,co-creatingournewearth.blogspot.com,3,3458810.0,1.4,180.5,24.0,0.601
13723,contactsenators.com,3,1010081.0,1.0,47.0,48.0,0.778
13724,understandingthethreat.wordpress.com,3,3650773.5,1.5,289.0,3.0,0.6817
13725,sevenpillarsinstitute.org,3,575718.0,1.1,120.0,105.0,0.878
13726,stimson.org,2,457580.0,1.1,89.0,667.0,0.892
13727,postpublishing.buzz,3,3751481.8,2.7600000000000002,181.2,8.0,0.4888
13728,www.qld.gov.au,3,17139.0,2.0,131.0,1479.0,0.519
13729,anticorruptionact.org,3,5828266.0,1.0,150.0,73.0,0.604
13730,getwallpapers.com,3,41244.0,2.7,181.0,1075.0,0.471
13731,ar15.com,3,17969.0,6.0,448.0,1081.0,0.426
13732,talk1073.com,3,7687158.0,1.0,668.3,35.0,0.5196500000000001
13733,driveskips.com,3,7903638.0,1.0,137.0,1.0,0.5746
13734,myolivetree.com,3,666474.0,4.3,230.0,60.0,0.269
13735,tramah.com,3,6862754.0,1.0,129.0,3.0,0.7308
13736,museumofmilitaryhistory.com,3,2620934.8,1.4,151.86666666666667,23.0,0.5411
13737,glsen.org,3,362566.0,1.4,131.0,1408.0,0.735
13738,ojjpac.org,3,7881049.0,1.0,414.0,157.0,0.4
13739,eliteessaywriters.com,3,162189.0,1.1,103.0,200.0,0.874
13740,countryranker.com,3,3795990.2,1.3599999999999999,162.66666666666666,9.0,0.6691
13741,constantinereport.com,3,1465388.0,1.0,157.0,228.0,0.7414
13742,haberler.com,3,1438.0,4.23,354.0,4847.0,0.4
13743,michiganconservativecoalition.com,3,2943582.0,2.0,105.63333333333333,4.0,0.60175
13744,awesomeinventions.com,3,8250.0,1.3,134.0,2455.0,0.831
13745,undershirtguy.com,3,826896.0,1.2,62.0,118.0,0.833
13746,flaunt.com,3,10267.0,2.2,105.0,1950.0,0.595
13747,coventrytelegraph.net,3,128721.0,1.2,80.0,2058.0,0.759
13748,dozenbestbooks.com,3,5987192.0,1.0,87.33333333333333,5.0,0.7553333333333333
13749,iriejamradio.com,3,3907355.0,2.0,395.0,15.0,0.6805
13750,iotwreport.com,3,102327.0,5.4,477.0,236.0,0.338
13751,givemesport.com,3,19184.0,1.4,135.0,3578.0,0.76
13752,gwinnettwoodworkers.com,3,8949425.0,1.0,142.2,16.0,0.5878000000000001
13753,getmyfbifile.com,3,956096.0,1.0,119.1,47.0,0.6879
13754,humblesmith.wordpress.com,3,3468734.4666666673,2.09,155.2,15.0,0.4428000000000001
13755,resmim.net,3,96774.0,1.9,99.0,80.0,0.557
13756,socjobrumors.com,3,445274.0,4.5,133.0,58.0,0.385
13757,honaa.store,3,8515539.0,1.0,117.9,62.0,0.673
13758,bpr.org,3,1033539.0,2.0,70.0,88.0,0.611
13759,successful-lifestyle-secrets.ca,3,3744091.0,2.0,508.8,9.0,0.7986000000000001
13760,nationalpartnership.org,3,604522.0,1.3,156.0,811.0,0.765
13761,socialbookmarkssite.com,3,54854.0,3.6,161.0,2099.0,0.247
13762,newjerseyhills.com,3,230406.0,1.4,64.0,522.0,0.791
13763,iconicphotos.wordpress.com,3,1330472.0,1.0,84.0,582.0,0.7
13764,oanow.com,3,219647.0,2.6,86.0,531.0,0.671
13765,freecricket.tv,3,4479243.4,1.5,621.6,4.0,0.7118
13766,tokenekepto.com,3,4033756.5,1.5,93.0,6.0,0.6386000000000001
13767,trackedinamerica.org,3,3138084.0,1.0,143.36666666666665,25.0,0.6449666666666667
13768,gentax.com,3,253499.0,11.0,378.0,61.0,0.167
13769,crimepieces.com,3,6175004.0,1.0,117.6,69.0,0.6666000000000001
13770,emma.best,3,4194156.0,3.0,251.0,5.0,0.72
13771,acesconnection.com,3,258012.0,1.5,118.0,175.0,0.68
13772,chewy.com,3,1991.0,4.54,257.0,846.0,0.381
13773,pacificlegal.org,3,401979.0,1.6,138.0,373.0,0.754
13774,floridajobs.org,3,15787.0,2.1,139.0,1084.0,0.572
13775,point5digital.com,3,2675970.0,2.0,227.4,11.0,0.7605999999999999
13776,npp.org.hk,3,5706304.0,1.5,188.2,6.0,0.7456
13777,cityofsalinas.org,3,703142.0,1.3,173.0,31.0,0.895
13778,intentionaltoday.com,3,2432412.0,1.0,139.6,36.0,0.6639
13779,bangladeshtoday.net,3,69450.0,2.8,221.0,394.0,0.445
13780,thepostglob.com,3,9606831.0,1.0,289.9,3.0,0.5130000000000001
13781,sgbcmodesto.com,3,4442262.75,2.8600000000000003,208.8,5.0,0.4943000000000001
13782,wbbjtv.com,3,405549.0,1.7,105.0,294.0,0.773
13783,fnhc.ca,3,7200661.0,1.0,90.75,76.0,0.6591
13784,trumpdefined.com,3,3772596.5,2.2,190.3,18.0,0.5899
13785,wibx950.com,3,473665.0,1.5,88.0,160.0,0.682
13786,marxists.org,3,24644.0,2.0,158.0,8422.0,0.664
13787,radwastesummit.com,3,7599105.0,1.0,109.3,2.0,0.7909999999999999
13788,vidolamerica.org,3,4440719.5,1.5,119.0,8.0,0.182
13789,ctstelecom.com,3,3022217.0,1.0,132.2,22.0,0.6491
13790,asoutherncupfineteas.com,3,4562934.6,2.04,178.2,2.0,0.3802
13791,lacesmagnetschool.org,3,2724956.0,1.0,196.33333333333334,109.0,0.629
13792,libertarianpapers.org,3,2005585.0,1.0,316.1,190.0,0.4683333333333334
13793,visitsyracuse.org,3,1373503.0,2.0,51.0,87.0,0.75
13794,tagyoursponsor.com,3,821839.0,2.0,199.0,42.0,0.421
13795,flaglane.com,3,462154.0,2.0,80.0,65.0,0.385
13796,annotatedrant.com,3,1481615.0,1.0,56.0,10.0,0.9
13797,americafans.com,3,6542630.6,1.1,237.1333333333333,10.0,0.6377
13798,naaga.co,3,291618.0,3.6,204.0,17.0,0.315
13799,popvox.com,3,2064276.0,1.0,106.0,213.0,0.655
13800,heardinspeech.weebly.com,3,3228545.083333333,1.0,125.26666666666665,14.0,0.6286999999999999
13801,merlib.org,3,7698937.0,1.0,231.1833333333333,87.0,0.69235
13802,blackgunownersassociation.org,3,1800323.0,1.0,143.0,3.0,0.315
13803,elevateedgerton.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13804,neverendingfood.org,3,915614.0,1.0,105.0,36.0,0.706
13805,recyclingpyrolysisplant.com,3,3837969.0,1.0,135.0,15.0,0.7903
13806,moneymozart.com,3,1796952.0,1.0,148.0,46.0,0.833
13807,fatherhood.org,3,829025.0,1.4,123.0,424.0,0.636
13808,infographicsshowcase.com,3,188857.0,1.9,75.0,412.0,0.31
13809,syfy.com,3,19145.0,1.6,119.0,3380.0,0.739
13810,phoenixgaychamber.org,3,6583193.0,1.0,136.03333333333336,54.0,0.6939
13811,modnet.com.au,3,3698642.0,1.0,159.6,35.0,0.5623
13812,polysingleish.com,3,2555139.0,2.0,124.0,7.0,0.6527
13813,doityourself.com,3,21207.0,1.7,113.0,3430.0,0.672
13814,oldnorth.com,3,439697.0,1.9,335.0,229.0,0.283
13815,blackamericaweb.com,3,105831.0,2.1,93.0,1008.0,0.667
13816,freedomnewspaper.com,3,351963.0,2.2,328.0,186.0,0.488
13817,efadrones.org,3,3109277.0,1.0,126.5,3.0,0.5858000000000001
13818,ilpi.org,3,5180355.0,2.0,131.4,34.0,0.6142
13819,kcparks.org,3,1697215.0,1.0,89.0,135.0,0.6562000000000001
13820,ydn.com.tw,3,134492.0,1.4,90.0,101.0,0.873
13821,romesentinel.com,3,252127.0,2.1,177.0,334.0,0.594
13822,danmorrisshow.com,3,2052853.0,1.0,162.0,2.0,0.5086
13823,michaeljmedia.com,3,2378930.0,1.0,43.0,13.0,0.7015
13824,architecture.com,3,114941.0,2.6,131.0,1838.0,0.652
13825,isela.typepad.com,3,7201593.0,1.0,90.75,99.0,0.6591
13826,gomarcellusshale.com,3,6385536.0,1.0,129.73333333333332,51.0,0.6142666666666667
13827,ecolesbovego.wordpress.com,3,3698642.0,1.0,159.6,80.0,0.5623
13828,think3institute.blogspot.com,3,3670079.6666666665,1.0,115.0,14.0,0.923
13829,bluewaterphotostore.com,3,466651.0,1.8,88.0,96.0,0.474
13830,enduringword.com,3,44442.0,1.8,145.0,247.0,0.675
13831,uniindia.com,3,37082.0,2.3,166.0,1353.0,0.652
13832,phatmass.com,3,3210492.0,1.0,101.4,159.0,0.678
13833,positivequotesimages.com,3,2232079.3,1.3199999999999998,104.2,46.0,0.6706000000000001
13834,kynetic.com,3,1150220.0,1.0,123.0,44.0,0.714
13835,usamilitarymedals.com,3,1352938.0,1.7600000000000002,105.0,116.0,0.6189999999999999
13836,the-rustic-flag-company.myshopify.com,3,1934797.3333333333,1.0,183.5,2.0,0.55
13837,agilixbuzz.com,3,19352.0,4.8,248.0,95.0,0.655
13838,tucradio.org,3,4771738.0,1.0,187.4,121.0,0.9
13839,healthnotes.us,3,3913329.0,4.0,158.0,2.0,0.7290666666666666
13840,trendglobe.com,3,10172943.0,1.0,291.4666666666667,4.0,0.5599999999999999
13841,knoxreport.com,1,4562934.6,2.04,178.2,2.0,0.3802
13842,gmpmuseum.co.uk,3,3827934.8,1.7600000000000002,121.35,20.0,0.7448666666666667
13843,hirewire.co.uk,3,4670722.0,1.0,118.6,6.0,0.7340666666666666
13844,clackamascountyrepublicans.org,3,6087853.0,1.0,451.0,4.0,0.5998000000000001
13845,takeoverworld.info,3,1320696.0,1.0,119.0,195.0,0.6868000000000001
13846,hefkervelt.blogspot.com,3,792956.0,1.4,97.0,52.0,0.697
13847,facingthegiants.com,3,7178967.0,1.0,135.0,135.0,0.6707333333333333
13848,wxyz.com,3,40318.0,1.6,113.0,2087.0,0.75
13849,batr.net,3,3937246.0,1.0,105.2,138.0,0.6666333333333334
13850,kuaccountants.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13851,cambodiapolice.com,3,439801.0,2.0,150.0,76.0,0.636
13852,bolshevik.info,3,4700297.0,1.0,174.33333333333334,53.0,0.7525
13853,consumerchoicecenter.org,3,749229.0,1.0,161.0,6.0,1.0
13854,encyclopediadramatica.rs,3,955204.0,5.0,504.0,91.0,0.526
13855,uaelabours.blogspot.com,3,660685.0,1.6,163.0,3.0,0.703
13856,webtechmantra.com,3,144636.0,2.8,465.0,108.0,0.456
13857,bimbel.de,3,50742.0,1.5,103.0,472.0,0.756
13858,westjet.com,3,33992.0,3.5,261.0,1369.0,0.288
13859,mtonews.com,3,19589.0,3.0,275.0,133.0,0.363
13860,alpinebank.com,3,153549.0,4.8,211.0,112.0,0.178
13861,usatodaynews.live,3,1016303.75,1.8666666666666665,113.66666666666669,2.0,0.343
13862,bravotv.com,3,8629.0,3.57,190.0,7058.0,0.427
13863,jfinsurance.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13864,wa.gov,3,1465.0,9.02,336.0,18949.0,0.304
13865,lpi.org.uk,3,3012977.0,1.0,156.66666666666669,73.0,0.6537333333333333
13866,gulfcoastbeachcams.com,3,1468080.0,2.0,141.0,30.0,0.7039
13867,trumptweetstoday.com,3,1491392.0,1.0,154.0,3.0,0.6768
13868,arch2o.com,3,53672.0,1.6,98.0,596.0,0.746
13869,healthnewsnj.com,3,4479243.4,1.5,621.6,4.0,0.7118
13870,jameswchandler.com,3,4094029.0,1.0,102.6,9.0,0.6148
13871,raisingsamuels.blogspot.com,3,1866547.0,2.0599999999999996,159.8,70.0,0.7575999999999999
13872,riverbendnc.org,3,3468734.4666666673,2.09,155.2,15.0,0.4428000000000001
13873,occidentalworld.com,3,4571535.0,1.0,108.0,9.0,0.889
13874,achieve.org,3,617064.0,1.3,44.0,612.0,0.703
13875,wereportspace.com,3,3468734.4666666673,2.09,155.2,15.0,0.4428000000000001
13876,beckleymadden.com,3,2064669.1,1.6800000000000002,152.4,11.0,0.6518
13877,arirangmeari.com,3,3818381.0,1.0,395.0,53.0,0.131
13878,hli.org,3,512749.0,1.0,90.0,644.0,0.829
13879,usnaclassrings.com,3,408936.0,1.8,211.0,4.0,0.571
13880,liverpoolconservatives.org,3,4695040.233333333,1.9133333333333333,110.2,6.0,0.5288
13881,newsone.tv,3,590831.0,1.4,89.0,91.0,0.719
13882,glock.com,3,54583.0,2.5,154.0,1053.0,0.44
13883,paoracle.com,3,3507823.6666666665,1.2,92.0,17.0,0.725
13884,saint-laurentavelo.com,3,4765648.4,2.6,244.2,7.0,0.6404
13885,greenlemon.me,3,13053.0,2.2,383.0,65.0,0.679
13886,npcentral.net,3,4720856.5,1.25,87.0,46.0,0.79
13887,thespeks.com,3,4695040.233333333,1.9133333333333333,110.2,6.0,0.5288
13888,ballbustermusic.com,3,6140314.0,1.0,129.0,28.0,0.7148000000000001
13889,redorblue.us,3,1288173.0,2.0,106.0,8.0,0.75
13890,patriotpulse.net,3,236748.0,1.4,142.0,74.0,0.74
13891,scribbr.com,3,9537.0,1.66,173.0,79.0,0.675
13892,harveynorman.co.nz,3,76491.0,2.7,184.0,213.0,0.355
13893,mygayhouston.com,3,1512233.0,2.0,70.0,41.0,0.9
13894,buncombeaces.org,3,5347506.0,1.0,137.0,54.0,0.786
13895,scrupulousanonymous.org,3,6624090.0,1.0,92.2,48.0,0.5276
13896,conservativeusa.net,3,2895479.0,1.0,163.4,13.0,0.6944999999999999
13897,eng.majalla.com,2,263001.0,1.2,175.0,423.0,0.832
13898,wdctt.com,3,696284.0,1.5,108.0,10.0,0.591
13899,instituteofclinicalhypnosis.com,3,1344286.0,2.0,146.0,9.0,0.786
13900,religiousleftlaw.com,3,2530898.0,1.0,194.1,47.0,0.8043999999999999
13901,ryongnamsan.edu.kp,3,4138108.0,1.0,102.0,64.0,0.528
13902,youthforhumanrights.org,3,163492.0,3.2,146.0,669.0,0.693
13903,beingunbeatable.com,3,2088568.0,1.0,165.33333333333331,3.0,0.6461
13904,ghionjournal.com,3,2888336.0,1.0,225.5,27.0,0.768
13905,arizonasanitation.com,3,3772106.0,1.0,165.56666666666666,6.0,0.7577333333333334
13906,aftabnews.ir,3,18207.0,2.52,411.0,5713.0,0.556
13907,poets.org,3,15550.0,1.7,147.0,7469.0,0.737
13908,nkd.or.kr,3,1923509.0,1.0,95.4,31.0,0.7603
13909,jfkassassination.net,3,7858524.0,1.0,1123.4,134.0,0.6395
13910,treasury.gov.au,3,45486.0,1.8,138.0,1119.0,0.631
13911,resett.no,3,217814.0,2.4,195.0,67.0,0.425
13912,goupstate.com,3,248705.0,1.4,89.0,1291.0,0.595
13913,ed.gov,3,1248.0,4.23,220.0,25172.0,0.499
13914,g9honorsworldhistoryaw.weebly.com,3,5796602.8,1.5733333333333335,104.0,5.5,0.6696
13915,usanews247.com,3,588043.0,1.2999999999999998,139.5,2.0,0.831
13916,killyourdarlings.com.au,3,1122065.0,2.0,103.0,9.0,0.733
13917,fullfact.org,2,65832.0,1.2,96.0,321.0,0.861
13918,thankisraelisoldiers.org,3,995728.0,2.0,91.0,14.0,0.526
13919,marinegyaan.com,3,249814.0,1.3,150.0,106.0,0.804
13920,ktlo.com,3,543695.0,2.0,182.0,84.0,0.441
13921,livescanandmore.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13922,vote-nv.org,3,6204858.0,1.0,199.76666666666668,2.0,0.6873
13923,washingtonspectator.org,3,2346145.0,1.0,134.0,170.0,0.704
13924,constitutionpartypa.com,3,1745052.0,2.0,414.0,34.0,0.4
13925,henrymillermd.org,3,4238573.0,1.0,192.4,30.0,0.5446000000000001
13926,maariv.co.il,3,13439.0,2.23,278.0,973.0,0.532
13927,almohrarmedia.net,3,442520.0,1.3,139.0,40.0,0.789
13928,keepmyncsafe.com,3,1285068.0,1.0,153.0,13.0,0.786
13929,fishtownpizza.com,3,3809253.0,1.0,250.9,8.0,0.5076
13930,midwestsocialist.com,3,1810020.0,1.0,106.5,3.0,0.6477999999999999
13931,theboyntonflorist.com,3,4646769.0,3.0,59.0,3.0,0.6651
13932,psylica.com,3,3566129.0,1.0,134.2,2.0,0.75796
13933,yourcivilrights.org,3,2061952.3333333333,1.6666666666666667,152.0,3.0,0.9045
13934,thenutgraph.com,3,4733940.0,1.0,142.9,625.0,0.7127999999999999
13935,ancient-origins.net,3,32013.0,1.4,145.0,2251.0,0.755
13936,sowetanlive.co.za,3,38466.0,1.9,222.0,809.0,0.711
13937,futurespartners.com,3,9690232.0,1.0,114.2,6.0,0.6644
13938,txelects.com,3,2670676.0,2.0,76.1,5.0,0.6485999999999998
13939,buffaloarchitecture.org,3,6619847.0,1.0,122.8,13.0,0.6664
13940,hackshackers.com,3,2690881.0,2.0,47.0,149.0,0.846
13941,caixinglobal.com,3,77971.0,1.4,102.0,233.0,0.719
13942,policeviolencereport.org,3,1053427.0,1.0,139.0,4.0,0.714
13943,exxonknew.org,3,4723973.0,1.0,160.56666666666666,69.0,0.61745
13944,celsius-fahrenheit.net,3,4437620.5,1.5,257.0,5.0,0.5706
13945,cwsharrisonburg.org,3,4949849.0,2.0,98.4,5.0,0.8684000000000001
13946,labourlist.org,3,560649.0,1.4,94.0,633.0,0.759
13947,championsleaguefinal.co,3,4971638.0,1.6,135.5,1.0,0.7586
13948,dhspa.net,3,5220399.0,1.0,223.0,2.6666666666666665,0.4727
13949,omni-insurance.net,3,1105607.0,1.0,156.0,1.0,0.95
13950,alleyesondc.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13951,visitscotland.com,3,61271.0,1.8,184.0,2390.0,0.62
13952,after-death.com,3,6864531.0,1.0,115.8,88.0,0.7308
13953,church.org,3,1401491.0,2.0,68.0,47.0,0.75
13954,conservativehome.com,3,224886.0,1.9,136.0,599.0,0.727
13955,blokal.eu,3,7441806.533333334,1.8,102.2,3.0,0.6106
13956,thenationalsentinel.com,3,257978.0,1.7,156.0,128.0,0.707
13957,italiausa.com,3,3183035.6666666665,1.3666666666666665,92.0,10.0,0.933
13958,kazakhstankagazy.com,3,5653493.0,1.0,191.2,47.0,0.7619
13959,barbaramckenzie.wordpress.com,3,5579620.0,1.0,177.93333333333334,2.0,0.5778
13960,zeorthodox.org,3,5672607.0,1.0,88.6,19.0,0.712
13961,poorpeoplescampaign.org,3,374556.0,1.8,153.0,66.0,0.6
13962,podnews.net,3,120242.0,1.7,96.0,76.0,0.595
13963,biggerloads.com,3,1580222.0,2.0,210.6,52.0,0.7049000000000001
13964,bhlaw.us.com,3,4562934.6,2.04,178.2,2.0,0.3802
13965,mybpstation.com,3,6085647.0,1.0,149.66666666666666,63.0,0.551
13966,simplegrad.com,3,3139764.0,2.0,236.5333333333333,80.0,0.5610666666666667
13967,1800bighits.com,3,6528950.0,1.0,115.7,4.0,0.6054999999999999
13968,tescopoly.org,3,2675356.0,1.0,77.0,106.0,0.7251
13969,churnratecalculator.com,3,2787405.0,1.0,233.0,5.0,0.8
13970,aauw.org,3,247038.0,1.8,96.0,1753.0,0.555
13971,ispionline.it,3,243936.0,2.0,111.0,331.0,0.809
13972,a-perfect-present.myshopify.com,3,6303546.0,1.0,59.0,10.0,0.6629
13973,hugovanlawick.nl,3,8162980.0,1.0,124.8,10.0,0.625
13974,ems12lead.com,3,2289971.0,1.0,79.0,165.0,0.7452
13975,histoiretravel.com,3,7441806.533333334,1.8,102.2,3.0,0.6106
13976,theuptake.org,3,2838051.0,1.0,105.0,309.0,0.7255
13977,coolopticalillusions.com,3,148374.0,1.5,197.0,205.0,0.681
13978,barenecessities.com,3,39092.0,3.3,182.0,709.0,0.473
13979,redpillchick.wordpress.com,3,4562934.6,2.04,178.2,2.0,0.3802
13980,mamamia.com.au,3,50971.0,1.4,135.0,1363.0,0.641
13981,agedcubans.co.uk,3,2620934.8,1.4,151.86666666666667,23.0,0.5411
