node_id,node,label,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,feat_domain,labelf0,labelf1,labelf2,labelf3
7648,puerto-penasco.com,3,0.025609614356974,1.002916776315116,-0.4735253042043815,1.2415754682290898,-2.6158819451659503,1,0,0,0,1
7649,epqa.us,3,0.7448523614399206,0.0457397033203191,0.283392402355784,-1.4180285518006548,-1.4709117397044411,1,0,0,0,1
7650,edugains.ca,3,-0.7182810807095907,-0.040160803230496,-0.0028475450918292,0.7879366592362275,0.0827210885180432,1,0,0,0,1
7651,forrestjenkins.news,3,0.7850082129013543,-0.2242333172679569,-0.190028335081526,-1.7200591421339495,0.7832855846797159,1,0,0,0,1
7652,biddytarot.com,3,-1.4399313753776817,0.4506992342027334,0.8546087491676084,0.6532914966522406,-0.2866241390501857,1,0,0,0,1
7653,ourcatholicprayers.com,3,-0.8199908705239096,-0.3469483266262643,-0.8591672737663378,0.7193862406564742,-0.4355536662954387,1,0,0,0,1
7654,cricket-live.stream,3,0.757216569573566,0.0211967014486576,-0.0969237581204062,-0.268090897083222,-0.1430560747857606,1,0,0,0,1
7655,mediadefence.org,3,0.366769442805891,-0.5923783453428789,-0.9557412052483136,0.3767926123111215,1.726903069305642,1,0,0,0,1
7656,ofmiceandmenresearchproject.weebly.com,3,-0.3084535672270612,0.0211967014486576,1.2624077360746964,-1.4180285518006548,0.0827210885180432,1,0,0,0,1
7657,fiercehealthcare.com,3,-1.160381312112259,-0.2855908219471106,-0.4437276060273626,1.07879386724476,0.7320538273073484,1,0,0,0,1
7658,hyipnews.com,3,-1.4084714915968553,3.2731444494438016,1.154536110565498,0.1670060931110499,-2.1988792688792405,1,0,0,0,1
7659,digitalhealthbuzz.com,3,-0.6316377493457656,0.0211967014486576,-0.3714064396707419,0.0016480310955639,0.5473812135232339,1,0,0,0,1
7660,saskatoon.sk.ca,3,1.0852033025099657,-0.5923783453428789,0.3481131867931061,0.9477438431932904,-1.2993449243179094,1,0,0,0,1
7661,peterbrooke.org,3,0.992556377741409,-0.5923783453428789,-0.2483979097231361,-0.5400586691747118,0.2548836220135558,1,0,0,0,1
7662,cmawlocal99.ca,3,0.7448523614399206,0.0457397033203191,0.283392402355784,-1.4180285518006548,-1.4709117397044411,1,0,0,0,1
7663,myfuturegadget.com,3,0.374141665436348,0.0211967014486576,-0.1710018271591026,0.0988801636392667,0.1661216237753852,1,0,0,0,1
7664,wa-k12.net,3,-1.5035719586478848,1.002916776315116,0.4654789405194359,0.3241395649629762,-1.5435893490001251,1,0,0,0,1
7665,mygc.com.au,3,-0.8524163798302861,-0.2242333172679569,-0.3856305831819044,0.7475081290304147,0.5175953080741832,1,0,0,0,1
7666,e2bn.org,3,-0.8675444583631146,-0.040160803230496,0.281451668091609,1.3801165158547086,0.1184641750569041,1,0,0,0,1
7667,calguns.net,3,-1.3558368584302736,1.1869892903525772,1.445044576322486,0.9014093561057624,-1.4840175381020235,1,0,0,0,1
7668,pay-equity.org,3,0.4526601169054151,-0.5923783453428789,-0.8404835925456859,0.609878985542721,0.2942010172063037,1,0,0,0,1
7669,lexairconditioning.com,3,1.057753974210878,-0.5923783453428789,-1.012276927675137,-0.3731743778059671,0.6391218023063099,1,0,0,0,1
7670,pmasupplies.com,3,0.7582124836174513,-0.0319798026066089,-0.547208521161606,-0.9393213920517092,-0.5856746297586543,1,0,0,0,1
7671,ko-fi.com,3,-2.169144138746463,0.818844262277655,0.2520760540980626,1.2601608806037268,-0.733412720785946,1,0,0,0,1
7672,topdreamer.com,3,-0.7846080025968406,-0.2242333172679569,-0.8219997406228972,1.1771563195788948,0.0469780019791823,1,0,0,0,1
7673,axiomatic.events,3,0.9751457847105556,-0.4083058313054178,-0.4437276060273626,-1.4180285518006548,0.210800481948961,1,0,0,0,1
7674,oracleofbacon.org,3,-0.1787926691421421,0.6347717482401942,-0.3999727707271722,0.991354012747964,-2.842254826578736,1,0,0,0,1
7675,qaiairport.com,3,0.0463351278344655,-0.1015183079096496,-0.3572984129117746,0.3550011699268661,-0.8346847993127184,1,0,0,0,1
7676,appstorefoundation.org,3,1.090076428089437,0.0211967014486576,-1.4157996041718202,-1.4180285518006548,-0.1615233361641727,1,0,0,0,1
7677,concealedcarryandme.com,3,1.002241104234332,-0.5923783453428789,0.379586796407744,-0.8139673711340658,-0.2812626760693565,1,0,0,0,1
7678,marxistbooks.com,3,0.4522119645866421,1.861921841823268,2.4353743824187384,-0.4606142323027637,0.4103660484576005,1,0,0,0,1
7679,oldgloryrusticsignco.com,3,0.7489687971165548,-0.5923783453428789,-0.3101747194675632,-1.4180285518006548,0.0112349154403221,1,0,0,0,1
7680,aretigroup.com,3,0.514801457126022,-0.5923783453428789,0.1856364439331611,-0.4855203272257039,0.7074308121361332,1,0,0,0,1
7681,theamericanmirror.com,0,-0.415691634161844,-0.2855908219471106,-0.6978688052579299,1.147979557356166,0.6129102055111455,1,1,0,0,0
7682,openbethlehem.org,3,0.7191537220051399,0.0211967014486576,-0.5347077528738478,0.2001160428954707,0.796987101186279,1,0,0,0,1
7683,emmasrevolution.com,3,0.5505702622628996,-0.5923783453428789,0.0608211990440552,0.332062292949676,0.1585758610616252,1,0,0,0,1
7684,identitiesandorientations.weebly.com,3,1.0425046882171698,0.6347717482401942,-1.258955764450411,-1.2413519823850037,0.3954730957330755,1,0,0,0,1
7685,statesmanmedia.com,3,0.3354868226521293,-0.5923783453428789,-0.0969237581204062,0.0640025114918772,0.4341947728168411,1,0,0,0,1
7686,riodejaneiro.com,3,0.3968982934804676,0.0211967014486576,-0.4962156565840311,-0.0811611949665249,-0.0066366278291089,1,0,0,0,1
7687,filmschoolrejects.com,3,-1.4227624010802,-0.3469483266262643,-0.6978688052579299,1.5895399848351113,1.006084157438615,1,0,0,0,1
7688,americanbridge.net,3,0.4600822817022663,-0.3878533297457001,-0.5661308672822587,0.1947694968618332,-2.5443957720882286,1,0,0,0,1
7689,statepowerproject.org,3,0.7582124836174513,-0.0319798026066089,-0.547208521161606,-0.9393213920517092,-0.5856746297586543,1,0,0,0,1
7690,stamp-act-history.com,3,0.3980661216405661,0.0211967014486576,1.555343150670909,0.245493914813113,1.1371421414144376,1,0,0,0,1
7691,borderlinepersonalitytreatment.com,3,0.5956302690262286,0.0211967014486576,-0.1542634524346235,-0.1964978083903162,0.2852652455715875,1,0,0,0,1
